text,sarcasm_label
celebs takes drastic measures to look good... #whoops #celebrityleakedphotos,1
@user a cool look and a cool mind is all you need to party all night. |#quiksilvergoessupersonic,0
"you do know the ""hands up, dont shoot"" thing has been proven false right? @user",0
haley approves of her new hammock 🐭 #ratsofinstagram,0
@user i was using,0
"company profile not twins ventures, llc - #twins #ventures, #llc",0
".@ibnlive is the first to cut to ads during primetime to proudly announce that they're ""putting journalism first"". #irony #nlprimetime",1
"final at 7am, i'm ready",1
@user fox news criticizing poor journalism regarding the uva incident is hilarious,1
@user i saw a leaf blowing in the breeze. you could yell at that if you wanted to?,0
"i love seeing a guy go [NUM] and texting in a school zone, #soproud #gpabdrivers",1
@user that wasn't a choke hold the officer was trying to keep #ericgarner from falling forward.,1
@user ca$h tweetin bout #blacklivesmatter & #icantbreathe ||newsvid- ||start at beatsebt,0
stomach flu once again...what a surprise. 😒😷,1
"but nooooo we have religious freedoms, no one ever gets controlled or oppressed by a dominant religion",1
@user when ur boyfriend interrupts your selfie yeah happens all the time,1
san diego is amazing and i'm never coming home,1
"@user arizona coyotes forge deal with bmw but, relocation!!!",1
glad @user is excited to see me..... 😒,1
bitch where the fuck u think im going?????|better sit on down with the rest of these bitches waittng for me to move.... neva,0
how dare charles barkley have an intelligent conversation about race. #sarcasm #charlesbarkley,1
being ignored is still in my top ten things i love. #sarcasmtweet,1
[NUM] hours sleep yay loving life,1
lol.. micromax is promising that service?,1
@user i smashed my samsung galaxy running back to the car trying to avoid a parking ticket,1
i'm over these white hoes,1
@user i have no idea why brad would be in the doghouse...,0
"nevermind, we're getting worked out there. we need hump back in the game bc gooden is playing terribly.",0
@user is so funny rn😅,1
soccer game should be fun today...😂😂,1
only a true nightshift person would understand this #nightshift #hardcore #teamwork #not #always...,0
nothing makes me happier then getting on the highway and seeing break lights light up like a christmas tree..,1
@user you have never seen me,0
maybe [NUM] different proposals! the girl is wearing different shoes and the guy is wearing a different coat. @user,0
@user fuck yeah! [NUM] more viewers!,1
but he is a lot of laughs @user,0
@user oh yeah!!! 2nd :d #holdtheapplause hahaha lol <[NUM],1
@user you can have results or excuses not both.,0
"bjp-congress nt disclosing detail of [NUM] cr. donation received,still media/bhakts questioning aap #mufflerman",1
@user please reply to this gentleman on behalf of all of us here @user #jokles #gotrealworktodo,0
@user grateful for this encouragement :)),0
#germany -- #ecb's #weidmann #says #german #[NUM] #growth #may #be #better #than #expected. via @user,0
@user large companies don't pay tax and get away with it.individuals who don't pay get locked up or fined.,1
so happy i havent gone to bed yet,1
"@user he's been half paced all season, henderson would be a bigger loss",0
@user i'm sure it's largely ignored in practice. in ny you can't do any govt work if you have convicts,1
@user you cant score goals sitting on the bench or [NUM]/[NUM] min max its hard pal fill sorry for him,0
i just loveeee finals soooo much . and not getting any sleep is the best part about them 😲🔫,1
library computer has frozen again #shocker,1
#and #as #but #cake #like #mms #made #make #food|please rt:,0
sleep. sleep you stupid idiot i wanna leave my room,0
@user there wasn't room for #loveyoubro,0
i got to meet a real csi tonight #cool but the little jerks who broke into his office at 2am cool😡,0
"i love dating shows ! my favourite is strictly come dancing, so good when it works out for them !",1
"exo coming soon [NUM]||better pray this is better with [NUM] members *sighs* but either way, obssessed fans would still be obssesed ._.",0
"@user ""malala is fake and planted by the us coz pakistan is perfectly safe for kids going to school"" #peshawarattack #sarcasm",1
"@user that's a much nicer idea, actually.",0
yay for days off. #coffee #harrypotter #christmasbreak #morning,0
@user awesome! :),0
a £[NUM] phone bill is a lovely email to wake up to,1
i don't even have progress on my thesis tas preparations for our event this thursday 😩,0
@user happy new year to you too!! thanks for the reply,1
nosebleeds in the morning are my favorite,1
"do...or do not. there is no try. - #yoda ""do. do not. try. try again. repeat until you get it right."" - #jarroddavis",0
hmm...scott mitchell v tony o'shea or phil taylor v raymond van barneveld...what a difficult decision!!! #dartsworldchampionship #pdc,1
"rolls-royce, as envisioned by the wonderful people at mansory #rollsroyce #purple #customcar",1
@user you are by far the funniest prick in the world at the moment. can you please come to geelong? we have a normal mayor....,1
"#irony: al jazeera is pro anti - #gamergate because feminism, or something:",1
having sooo much fun in math 😂 #math #class #drawing #music #eye #snowflake #flo...,1
@user problem solved no more reading out at fmq what someone at wm wrote #irony,0
two hour drive this morning with the instructor. oh yes.. #scaredshitless #yikes,1
"hula hoops, hot chocolate and law revision. my breaks in work are filled with glamour and fun.",1
so i have pink eye. i'm sooo excited about it :/,1
@user but of course it was. cops could shoot a black man in front of a hospital & i bet you he'd still get no aid.,0
@user lol of course it's the best!!,1
is it ironic for a @user song to come on my #ipod after a @user song?! #selenagomez #justinbeiber,1
finals are over! stress free. |cant wait!!!✈️❤️🎄,0
always fun when buses don't turn up! it's my favorite waiting outside in the freezing cold for them for like half an hour 😏,1
@user ooh i can probably watch a replay or the #orion launch at some point? oh wonderful. that's sooo exciting #nothanks,1
@user then i completely suck as a sub! haha! going!!,0
love how i can never fall asleep #insomnia,1
"@user hitting the big issues, champ.",1
my baby will have caps on her teeth #negative,0
extending trade and not telling the people about the extended trade. best idea ever!,1
i'm happy with the two hours of sleep i got last night 😩,1
#miley #cyrus #is #the #bad #influence – sources say patrick schwarzenegger is!: miley cyrus has been dating...,0
@user not passing judgment. been in many binds before and actually love the creativity. vodka is a versatile liquor.,0
[NUM] hours of sleep is sufficient to tackle this day. #timezoneproblems,1
@user with their sec bias right now:,0
just in case you thought you had a blankety blank job check out this guy. #2a||#happynewyear|[URL],0
#israel #raps #palestinian #u.n. #draft as '#gimmick.' via @user,0
@user have you guys tried unplugging the servers waiting [NUM] seconds and plugging them back in? #psndown,1
s/o to the bengals for sucking it up yesterday. totally made it worth me staying up [NUM] hours yesterday and coming to work this am.,1
"@user thank you studs for perfecting and teaching my bench, respectively. props on form from lifters in al. #dyel",0
"@user if i can make it out there, i'd love to have a beer (or ten) and talk baseball. you're a good dude.",0
"the bay area storm is so big that tons of people's work was canceled today, causing me to be early to mine. #irony #stormageddon",1
working cart today..gonna make that money! . [NUM] golfers all day 😒🔫,1
twitter keeps insisting i follow someone who i rather . . 😕,0
@user all #u can do beautiful is your #best winning is important taking part & having fun is what matter's :-),0
🎉it's monday! 🎉,1
well .. that was a nice text to wake up to .,1
"#13cabs apparently this guy only does city-airport. if not, swears & drives off. even from a taxi rank #goodguy",1
i swear . i can stand little fucking girl. i want to punch her in the fucking face . bitch needs to go home for real .,0
"@user yes! i do this all the time. it's such an easy thing to do, i don't why this isn't common knowledge.",0
drudgery personified #commuterprobs #northernline #tfl,0
it's okay @user i didn't really want to see my idol anyway. #sarcasm,1
when santa looks up my name 😏🙅👑|#sassy #naughty #or #nice #instagood #instadaily #christmas...,0
the of taking a break from reading about #socialmedia to check my social media.,1
