text,emotion_label,sarcasm_label
WORD ! FAITH = CONFIDENCE + ACTION ! RT @USER It 's confidence that wo n't allow me to be motivated by ... or #loneliness .,2,-1
My boy-friend an I seperated on his initiative .,5,-1
"Aww , the world 's oldest dog dies in Japan ! I always see that dog in the news .",5,-1
@USER @USER @USER Everyone respects Grapes because he 's batshit insane . Maybe Mase is channeling Hextall .,2,-1
Somehow I 've got to get to trend . That way I can have another way to spread fear across the world without needing an inhaler .,2,-1
I have to talk to you !,0,-1
Im not even going to respond to that and let my make me make a mistake . That 's sucka-stroking .,0,-1
And then I am reading positive reactions of people who want to help me with my book by contributing their input .,3,-1
"If refused , they may feel saddened , disappointed , or inconvenienced , but their self-concept is n't shattered .",5,-1
Hope the Australian tour does n't end up like the English one,2,-1
"The Gorengs made their home in the former diplomatic quarter , the area which had , to the glee of the Chinese in the Toku-ru warehouse , been accidentally shelled by the malai navy on invasion day .",3,-1
It 's very nice .,3,-1
Dad is hunting deer in your yard tomorrow @USER,7,-1
"Oh , sitting at the restaurant by myself for 2 1/2 hours . :(",3,-1
When I was selected to study here at university .,3,-1
When a guy says he needs a girl to be happy .,5,-1
Most Germans looked on stunned as the results from the two state elections on 5 April flashed across their television screens .,7,-1
"@USER hahaha so pissed today , so pissed yesterday",0,-1
Up early do finish this project,3,-1
TRUE . Youre going to be all fat tomorrow RT @USER : Gonna be in the library ALL fat tomorrow . ___ .,3,-1
"Gascoigne is the first Englishman to fill the role since Bobby Charlton , a man whose absence from a team sheet spread dismay among team-mates and supporters alike .",2,-1
That moment when you find someone else 's food in yours at HuHot,7,-1
"There were rumours of anger among the grain farmers , who were being given IOUs instead of cash for their crops .",0,-1
"God does not live to serve you , you live to serve Him .",3,-1
"@USER , you wo n't even be able to come over tomorrow either . , Happy 1 month since I wo n't see you ..",3,-1
@USER Pregame will be the last time look good tonight .,5,-1
I have been looking forward to her visit for weeks and was very excited when I met her .,3,-1
Untangling the solar Christmas lights to put up !,3,-1
When it comes to women ... guys never trust other guys even your own friend can make a move on your own girl,0,-1
I do ?,4,-1
"Oh em gee . Tommy Lee Jones is in the old "" Charlie 's Angels ! "" AHahaha ! God bless late night homework and background TV .",7,-1
The man next to me at the bus stop smells like a public toilet .,3,-1
Sat next to a TriGuy on the plane this afternoon . We talked of our love affairs with our bikes .,3,-1
That moment when u done clean your house and look around its just not clean enough grrrrrr,0,-1
To live your in the of losing it is to lose the point of life . ” — Malcolm #Forbes,2,-1
Generation Y would rather work in pharma than in fashion !,7,-1
"Bc of today , I 'm more in love with my work . I love the look I get from strangers when they ask me what I do . #learning #memory",2,-1
Walk in the Barbershop and guys look at me like i 'm a piece of meat ...,1,-1
What 's all these damn spams comin up on my timeline . I do n't want no rasclart phone .,0,-1
I 'm really in a flap about the interview .,2,-1
"Oh , that 's exciting . What does this guy look like ? Is he hot ?",3,-1
@USER . smh ! but you juss fell of the face of the earth ! one day i juss never heard from you again,5,-1
"I 'll be standing in a puddle , I stay away from niggas that could land me in some trouble",2,-1
"5 more tweets until I have 2,000 ! This time around the is coming with a rather than a mistake ! What could it be ?",7,-1
"Arrived home to find 4 fire and power trucks w / flashing lights on my block . Yep , the whole block is pitch black and without power ...",3,-1
"working all night lone . mainly my fault , but can't say it does n't annoy me . #twoliterbottleofpepsi",5,-1
Ortho appointment tomorrow then dentist appointment thursday - . -,3,-1
"I was sleeping when I heard the neighbours screaming , I peeped through the window and saw a thief trying to enter my neighbour 's house .",2,-1
Are the in our life sought due to a of being alone with our thoughts ? Anyone else ever ponder that ? #twinkingoutloud,2,-1
I guess tonight I 'm going to T . G . I fridays with Morgan and her boyfriend ...,3,-1
Tripped in the attendance office at killian an my shoe broke,3,-1
I 've got no idea how are we gonna fill in the void for next 25 league games plus the cup games . :/ #GetWellSoonLucas,5,-1
I think it 's bleeding .,5,-1
Our tribe is expanding ! Baby due in August !,7,-1
"Newsnight , showing the government some interesting data on the summer riots . Government maintains off the cuff response .",7,-1
"I am not cheating . When you pass go , you collect $ 200 , Everyone knows that !",0,-1
The most basic broads without a dream in this world are the first to tell you that you can't,5,-1
"Salut à tous quoi de prévue pour aujourd'hui ? Pour moi sa sera nouveau shooting en studio , nouveau style je vous en dit pas plus .",7,-1
"The day I got to know that I would get a shared dwelling with my boyfriend . My parents place was getting a little crowded with my growing bother wanting a room to himself . I first felt doubt , then joy , but also sadness . The feeling of joy was the strongest .",3,-1
"comes from #faith in #God , depression comes from faith in failure .",3,-1
"When I asked if they could make me an identical one trimmed with black fur and beading instead , they were horrified but they agreed in the end . """,2,-1
Good .,4,-1
Tonight is going to consist of cleaning my whole place before i go home .,3,-1
"A dejected David Mellor , of the Royal Bank , told the magazine Doctor : ` I was led to believe it was n't an appropriate venue for a bank representative . """,5,-1
I guess .,4,-1
"Oh , sorry to interrupt you . But I am calling to say goodbye to you . I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow , because I will have to attend a very important meeting .",5,-1
"@USER @USER @USER ooh that is a gem . I 'm coming home for the weekend , be there tomorrow .",7,-1
This class is so boring omg . I normally would say I 'm excited for the weekend but mine is going to consist of two papers and an exam .,3,-1
"Homophobia , ' phobia ' being the prime word , - fear turns to hate , you should n't have to be afraid of me because I 'm not afraid of you .",2,-1
"There is absolutely nothing sweeter than a 2 year old dancing around singing "" Peace on Earth ! """,3,-1
"December 1st , people . The countdown to Santa 's reign of terror begins . #homeinvasion",2,-1
im finally getting into my christmas mood ... :D,3,-1
What happened ? Quarrel again ?,4,-1
@USER I 'll slam it in her fat face ! ! ! No word from the Smyth 's ? They are n't answering my texts ! !,7,-1
I 'm writing an apologetic letter to a judge,3,-1
About what ?,4,-1
When my grandmother died - having to see my mother weep .,5,-1
When my father bought me a suit .,3,-1
"Please , god , let my dog be quiet in her kennel ... otherwise she had to have a new home",5,-1
My paper is on the influence of television on children .,4,-1
I amm not gunna be able to sleep tonight . And I work at 8 tomorrow morning .,3,-1
""" My soul magnifies the Lord for He has done great things for me ... """,3,-1
"im only scared of clowns , and exorcisms , or creepy little ghost girls . or spiders .",2,-1
Isaiah has been in the bathroom for 10 min singing hymns and remixing Jesus loves me,3,-1
@USER Bad day ? You 'll be happy to know your cards are nearly finished . Simple and fun - and all metal type .,7,-1
performance with a comedian dell Arte during the startup competition . ;o) #LeWeb,7,-1
It was August 30th when I heard on the radio that I passed my M . C . E . exams and I was really happy and joyous because of the event .,3,-1
I 'm thinking of wrapping myself up in Xmas paper and mailing myself to Florida this year .,7,-1
"You know the phrase , the survival the fittest . We have no choices .",4,-1
A CHARLIE BROWN CHRISTMAS WITH THE ORIGINAL VOICES . #PRAISE,3,-1
Watching this tv show this nigga talkin about bein a player & such & such ... BYE ! ! !,1,-1
They said that they did . I 've been so busy ...,5,-1
Finishing work at 9pm after a tiring day and now I 'm WIDE awake .,3,-1
"I dropped my phone trying to tickle tyler , and the battery popped out .",3,-1
I had a date with a friend to see a movie and my friend was late . I waited for a long hour and was very angry .,0,-1
"During the day her mother seemed happy at times , baking , trying out fresh recipes , or changing yet again the curtains , or crocheting new chair-backs .",3,-1
"I 'm sorry , I have n't decided yet . Do you mind giving me a couple of minutes ?",5,-1
I wish I could describe in words how you make me feel Lord ..,3,-1
shit nabura lht ng files ko sa USB ksama pa nmn dun ung mga pics ng =( ( un,5,-1
When my first boyfriend left me . I tried not to let him understand I felt miserable .,5,-1
nearly finished all my christmas shopping :D feels gooooood :D Now to finish wrapping them all ...,3,-1
You let someone else make your choices for you next time do n't drag me into it,7,-1
lost a friend = lost a piece a my heart </3,5,-1
When I was involved in a traffic accident .,2,-1
"The station was crowded and he was horribly ashamed of his nakedness , but all his clothes were on the train .",6,-1
"he did n't say , but he said he would call me .",4,-1
