emotion_label,text
0,That moment when u done clean your house and look around its just not clean enough grrrrrr
2,To live your in the of losing it is to lose the point of life . ” — Malcolm #Forbes
7,Generation Y would rather work in pharma than in fashion !
2,"Bc of today , I 'm more in love with my work . I love the look I get from strangers when they ask me what I do . #learning #memory"
1,Walk in the Barbershop and guys look at me like i 'm a piece of meat ...
0,What 's all these damn spams comin up on my timeline . I do n't want no rasclart phone .
2,I 'm really in a flap about the interview .
3,"Oh , that 's exciting . What does this guy look like ? Is he hot ?"
5,@USER . smh ! but you juss fell of the face of the earth ! one day i juss never heard from you again
2,"I 'll be standing in a puddle , I stay away from niggas that could land me in some trouble"
7,"5 more tweets until I have 2,000 ! This time around the is coming with a rather than a mistake ! What could it be ?"
3,"Arrived home to find 4 fire and power trucks w / flashing lights on my block . Yep , the whole block is pitch black and without power ..."
5,"working all night lone . mainly my fault , but can't say it does n't annoy me . #twoliterbottleofpepsi"
3,Ortho appointment tomorrow then dentist appointment thursday - . -
2,"I was sleeping when I heard the neighbours screaming , I peeped through the window and saw a thief trying to enter my neighbour 's house ."
2,Are the in our life sought due to a of being alone with our thoughts ? Anyone else ever ponder that ? #twinkingoutloud
3,I guess tonight I 'm going to T . G . I fridays with Morgan and her boyfriend ...
3,Tripped in the attendance office at killian an my shoe broke
5,I 've got no idea how are we gonna fill in the void for next 25 league games plus the cup games . :/ #GetWellSoonLucas
5,I think it 's bleeding .
7,Our tribe is expanding ! Baby due in August !
7,"Newsnight , showing the government some interesting data on the summer riots . Government maintains off the cuff response ."
0,"I am not cheating . When you pass go , you collect $ 200 , Everyone knows that !"
5,The most basic broads without a dream in this world are the first to tell you that you can't
7,"Salut à tous quoi de prévue pour aujourd'hui ? Pour moi sa sera nouveau shooting en studio , nouveau style je vous en dit pas plus ."
3,"The day I got to know that I would get a shared dwelling with my boyfriend . My parents place was getting a little crowded with my growing bother wanting a room to himself . I first felt doubt , then joy , but also sadness . The feeling of joy was the strongest ."
3,"comes from #faith in #God , depression comes from faith in failure ."
2,"When I asked if they could make me an identical one trimmed with black fur and beading instead , they were horrified but they agreed in the end . """
4,Good .
3,Tonight is going to consist of cleaning my whole place before i go home .
5,"A dejected David Mellor , of the Royal Bank , told the magazine Doctor : ` I was led to believe it was n't an appropriate venue for a bank representative . """
4,I guess .
5,"Oh , sorry to interrupt you . But I am calling to say goodbye to you . I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow , because I will have to attend a very important meeting ."
7,"@USER @USER @USER ooh that is a gem . I 'm coming home for the weekend , be there tomorrow ."
3,This class is so boring omg . I normally would say I 'm excited for the weekend but mine is going to consist of two papers and an exam .
2,"Homophobia , ' phobia ' being the prime word , - fear turns to hate , you should n't have to be afraid of me because I 'm not afraid of you ."
3,"There is absolutely nothing sweeter than a 2 year old dancing around singing "" Peace on Earth ! """
2,"December 1st , people . The countdown to Santa 's reign of terror begins . #homeinvasion"
3,im finally getting into my christmas mood ... :D
4,What happened ? Quarrel again ?
7,@USER I 'll slam it in her fat face ! ! ! No word from the Smyth 's ? They are n't answering my texts ! !
3,I 'm writing an apologetic letter to a judge
4,About what ?
5,When my grandmother died - having to see my mother weep .
3,When my father bought me a suit .
5,"Please , god , let my dog be quiet in her kennel ... otherwise she had to have a new home"
4,My paper is on the influence of television on children .
3,I amm not gunna be able to sleep tonight . And I work at 8 tomorrow morning .
3,""" My soul magnifies the Lord for He has done great things for me ... """
2,"im only scared of clowns , and exorcisms , or creepy little ghost girls . or spiders ."
3,Isaiah has been in the bathroom for 10 min singing hymns and remixing Jesus loves me
7,@USER Bad day ? You 'll be happy to know your cards are nearly finished . Simple and fun - and all metal type .
7,performance with a comedian dell Arte during the startup competition . ;o) #LeWeb
3,It was August 30th when I heard on the radio that I passed my M . C . E . exams and I was really happy and joyous because of the event .
7,I 'm thinking of wrapping myself up in Xmas paper and mailing myself to Florida this year .
4,"You know the phrase , the survival the fittest . We have no choices ."
3,A CHARLIE BROWN CHRISTMAS WITH THE ORIGINAL VOICES . #PRAISE
1,Watching this tv show this nigga talkin about bein a player & such & such ... BYE ! ! !
5,They said that they did . I 've been so busy ...
3,Finishing work at 9pm after a tiring day and now I 'm WIDE awake .
3,"I dropped my phone trying to tickle tyler , and the battery popped out ."
0,I had a date with a friend to see a movie and my friend was late . I waited for a long hour and was very angry .
3,"During the day her mother seemed happy at times , baking , trying out fresh recipes , or changing yet again the curtains , or crocheting new chair-backs ."
5,"I 'm sorry , I have n't decided yet . Do you mind giving me a couple of minutes ?"
3,I wish I could describe in words how you make me feel Lord ..
5,shit nabura lht ng files ko sa USB ksama pa nmn dun ung mga pics ng =( ( un
5,When my first boyfriend left me . I tried not to let him understand I felt miserable .
3,nearly finished all my christmas shopping :D feels gooooood :D Now to finish wrapping them all ...
7,You let someone else make your choices for you next time do n't drag me into it
5,lost a friend = lost a piece a my heart </3
2,When I was involved in a traffic accident .
6,"The station was crowded and he was horribly ashamed of his nakedness , but all his clothes were on the train ."
4,"he did n't say , but he said he would call me ."
0,Men have body image issues too . We need to be aware of the side effects of injections for muscle growth . #Temper
5,Every time I go to Cambridge I come back depressed as hell ; then as soon as I am back to a Norfolk class spirits soar again .
5,Darby was momentarily crestfallen before saying : ` I still think it ' s an office you need to find .
3,@USER is blessed to have you ! RT @USER : 2012 Line Camp Leader ! ! So blessed ! So happy ! #Baylor #SicEm #linecamp
7,Maurice seemed startled .
5,New stuff makes me happy but I hate saying goodbye to my money
7,"Helemaal stukgelegen om t cadeau dat ik me broertje heb gegeven , een houten legpuzzel van boerderijdieren xd"
3,"Super sore , got xrays today , and pain meds ! Plus I have to make Christmas at Riverside to ! #pain #stressed"
2,Test grandeur nature des nouveaux horaires de la Je suis tout peur
3,So while my hair is drying I think ima start of my christmas list
3,Of course half of the floors phone at work stopped working in the middle of our calls
2,At night when I was coming from Lingadzi Inn I heard a hyena crying in the Lingadzi jungle . I was alone .
5,"For the record , was right , I was wrong . It was n't a late fee , it was the end of the promotional rate ."
0,I do n't care .
3,@USER out on friday then it 's a weekend of study ...
2,Fear of thief .
3,How come strapping myself to a board and plummeting makes me so damned happy ? !
5,My father dying .
