text,sarcasm_label
last semester i dropped a class because i had to write a 7pg paper. this semester i've had to write [NUM] of them,1
couldn't agree more! rt @user nothing makes me feel more special than receiving an automated dm.,1
dog for dinner anyone? #cultivo #letchworth not bringing my kid here again,0
difficult and happy in life should be enjoyed. because life comes just once. so he went. so he will not be back. || so ez,0
"oh great, @user has pop up ads now. just what i want when trying to quickly access account info.",1
"the answers often lay right infront of you, the problem is you seek in the distance, when in reality the answers are simple.",0
@user psssst. you spelt 'thing' wrong ||,0
never expected you would lie as much as you do back when i first encountered you @user,0
@user haha i also had [NUM]... cheers bro !!!,0
"love how i came into work at [NUM] because charlie said we were busy.... [NUM] people in [NUM] minutes,yeah we got this place packed charlie.",1
#sorry #sorry i always do this... #cant #help #it #im #an #asshole #like #that,0
everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity.,1
@user okay went to court the case got adjourned till january.. my backs been playing up so in some pain wbu? x,0
nice soak in the bubble bath,0
still awake sooo that's nice...,1
so nice to have a final before the sun is even up,1
another fantastic day,1
online shopping with no credit card #umm.. #justbrowsing,1
final projects ugh |keeping me from being productive.| #butnotreally,1
i fucked them really badly |#advancedwarfare,0
"well today is off to a great start, might as well be monday",1
half of the testing group was very helpful today.,1
- the true definition - #iran hosting a conference against extremist!,1
"@user who you calling bottle job i'll take teeth. yeah i'm game mate, at training tonight too, i'll remember your hat",1
so despite the fact that i was up till [NUM] studying and had to wake up at [NUM] i think this day is going to be great,1
@user miss u i'm leaving on 7th so .... need to see you before i go,0
"first final of the day done, only three more to go. #greatscheduling #incaseyoucanttell",1
luv this,1
i am so happy that thad (the lead multiplayer designer for hardline) followed me xd,0
"as a girl,my reason not to put on makeup is i'm satisfied with my face,unlike you bitch!|| #winter",0
"@user he's played [NUM] minutes, [NUM]-[NUM] from field, a steal and [NUM] fouls. that's it. that's all he's done.",0
@user asalamoalekum... kesay mizaj ? thank you so much. it was posted on 2nd december [NUM]. already there.,0
@user i do [NUM] or [NUM] times a week :) lol i can't do [NUM] :(,0
#basura#immondizia in my name,0
exactly [NUM] year ago today! (via @user,0
[NUM]:[NUM] - say something stupid. ||oh... you beat me to it.,0
@user has the best pickup lines,1
@user your #ambition is #amazing. #saintsfc enjoy exit from #championsleague,1
"#love is far more important than #money!|the problem is, you only know it once you have money!| #life #humanity",1
@user you won't get a source other than ispr :|,1
"@user steve, steve, steve. that's data. you'll never win any hearts and minds if you don't appeal for the poor polar bears",1
: when the vapours that are emitted by cleansing solvents are emitted by contaminating chemicals. #cleansing=#contaminating #vapour,1
"just a hunch here,but i think steven gerrard is leaving,possibly going to the mls #hesnodeed",1
.@doctoratlarge yeah. tones are the most obvious things in tweets.,1
i don't know what's worse...the fact that mcdonald's is open on christmas day or that people are actually in there eating it right,0
"#a #terror #organization .... #hamas man killed, [NUM] injured in ""suspicious explosion"" in #gaza #israel",0
@user indeed two people from the opposite political divide not slinging insults. what is twitter coming to,0
"oh look, we're having another storm in sydney. how unusual.",1
@user i just got my tonsils out #lovinglife .. good luck!!,1
that was a great [NUM] hours of sleep,1
@user oh crap. mean. what did it mean. see my last few rts.,0
"pepe's hair rt @user palacio's hair...""@bombguy95: ronaldo hair..""@ms_nini_: messy hair """,0
having nothing you studied be on the test is just fckn greaaat,1
the fandom showing its mature side as always when it's about this kind of topic,1
@user obvi because every jesuit is a heretic,1
chillax bitches. why is my face so squished. #fireball,0
is just #one of the many services i offer to #people who ask #stupid questions.,0
i always loved that my family was the last one to open presents,1
i love being wide awake at 4am #insomnia #nosleepdecember,1
"breaking news! rt @user mario balotelli isn't a team player, according to adel taarabt",1
330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year. #yippee #happiness,1
"@user but if you feel like it's relevant don't worry about the word limit man, at least you're doing it",0
farting like the world is ending,0
every wondered what's the turkey's take on #thanksgiving?,0
@user so i gave up and am now heading for bed orz,0
@user what a way to start the new year,1
gutted doyle has gone back to #wwfc. i don't think we saw what he's capable of. #cpfc,1
@user lol i hope that's a good kinda crazy,0
@user that's totally obscure...,1
it's great to hear a bloodcurdling scream at [NUM] in the morning...,1
"well now that i've listened to all of into the woods, i'm going to listen to some fob #nosurprisethere",0
@user just put it in first gear and they will move. liberals won't ever give their life for a cause. they will just destroy yours.,0
"#ecb #pondering #how #best #to #act, #whether ...: ecb pondering how best to act, not whether ... reuters [NUM]...",0
powerful picture taken by a #protester the #night before #christmas. the is real.,1
@user .@playstation everything is awesome!!!!!!!!!!!!!!!!!!!! :),1
"committed to you, your privacy and an open web|please turn on javascript to display this page correctly. ||firefox homepage",1
why i love penguins of madagascar #humor #reliefcomedy,0
@user i believe we have n that's y we suck.,0
@user great. does that mean he's also giving up hunting and killing wildlife in europe?,1
aaaaaaand...i left my work computer at home. now i have to go get it. #bestdayever,1
"@user excellent, respectful interview of #johnschneider & #tomwopat last week! loved your lack of .",0
"@user holy fuck, those lyrics fit so good to the movie interstellar! #chills #freakyfriday",0
@user i think i can make it aaaawww ... @user,1
a bad idea!,0
i like creepy guys that ask me random questions at swic,1
happy holidays from me and my boy carl #lrs #holiday #party,0
@user what's the prices like?,0
this is great...,1
so proud of my artwork #proud,1
dont you just love captchas?,1
wishing my relationship was that real,1
@user he would get floored in one poke,0
"he looks a decent bowler. not really a 5th bowler, but, in a balanced side potentially 6th bowler styris on hsohail. #pakvnz",0
well done @user for making it possible to get emergency messages to a member of staff.,1
on #humanrightsday #manchester takes first steps towards independence .@the45storm .@antifrackingsco #notonwwell,0
"don't you just love when you say hi to someone in the hallway and they completely ignore you? yeah, i love that too.",1
i love waking up and not being able to sleep anymore :),1
"dear next person that seeks to educate me on anything please be very educated themselves, which means knowing multiple points of view",0
@user i don't think i've ever even made weed brownies in my life...idk where you get this bizarre idea from lol,0
what is most important today is not family or health but rather nba action.,1
@user ooh i can probably watch a replay or the #orion launch at some point? oh wonderful. that's sooo exciting #nothanks,1
"- during @user criticism of @user , a promo for a special featuring #billcosby ""#rape victims"" airs. #hypocrites",1
"sorry for being female, i didn't mean to interrupt your perfect little man-world.",1
internet got me like #stillalive,1
uk pm making sure child abusers are brought to justice. i can assume people will be brought to justice #lies,1
!! @user #2n1edition @user,0
i'm glad andy can tweet all day but not text me back. #loved,1
worked both jobs between 545am and 830pm w [NUM] minutes between jobs. already planned to sleep immediately after work tomorrow.,0
always nice when a [NUM] year old man you don't know calls you pretty,1
been about you and i'm still about you,0
@user whoa! i hope dione taylor got a standing ovation for that performance. incredible voice.,0
omg! #berlin is so fashion! #vscocam,1
